"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2022","NC","North Carolina","Mitchell","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","7.8",,,"7.0","8.7","15,094","12,320","37121","PREVENT","ACCESS2","CrdPrv","Health Insurance","POINT (-82.1631707071333 36.0134689001414)"
"2022","NC","North Carolina","Hoke","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.0",,,"9.6","12.5","53,787","39,354","37093","HLTHOUT","CASTHMA","CrdPrv","Current Asthma","POINT (-79.2373149494308 35.0172991021942)"
"2022","NC","North Carolina","Madison","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","4.2",,,"3.8","4.6","21,768","18,131","37115","HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-82.7057879444013 35.8579929239928)"
"2022","NC","North Carolina","Durham","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence","15.1",,,"13.5","16.7","332,680","268,509","37063","SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-78.8762704368696 36.0359200892271)"
"2021","NC","North Carolina","Beaufort","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence","84.8",,,"82.2","87.3","44,272","35,727","37013","PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-76.8589373781447 35.4941226525086)"
"2022","NC","North Carolina","Carteret","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","31.3",,,"25.3","38.0","69,380","57,810","37031","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-76.6542732540305 34.8273639547444)"
"2022","NC","North Carolina","Warren","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","8.9",,,"8.0","9.9","18,713","15,455","37185","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-78.1065171313416 36.3966767382286)"
"2022","NC","North Carolina","Davie","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","6.1",,,"5.3","6.9","44,090","35,045","37059","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-80.5445531639191 35.9288732524121)"
"2022","NC","North Carolina","New Hanover","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence","24.9",,,"21.6","28.8","234,921","194,120","37129","HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-77.8842723951621 34.2328162979962)"
"2022","NC","North Carolina","Alleghany","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.2",,,"8.9","11.5","11,185","9,346","37005","HLTHOUT","CASTHMA","CrdPrv","Current Asthma","POINT (-81.1272787621881 36.4916227409052)"
"2022","NC","North Carolina","Bladen","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Age-adjusted prevalence","58.2",,,"52.6","63.7","29,446","23,540","37017","PREVENT","COLON_SCREEN","AgeAdjPrv","Colorectal Cancer Screening","POINT (-78.5631528118713 34.6142975484762)"
"2022","NC","North Carolina","Pender","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","31.9",,,"24.8","39.5","65,737","51,154","37141","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-77.9052662106959 34.5249111261759)"
"2022","NC","North Carolina","Camden","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","22.8",,,"18.9","27.3","11,088","8,570","37029","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-76.2049603642896 36.3863407828493)"
"2022","NC","North Carolina","Anson","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","7.3",,,"6.6","8.1","22,202","17,846","37007","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-80.1026872705448 34.9736529585894)"
"2022","NC","North Carolina","Cleveland","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","14.4",,,"11.7","17.6","100,670","78,292","37045","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost","POINT (-81.5554731480207 35.3336676514711)"
"2022","NC","North Carolina","Wayne","BRFSS","Health Outcomes","Current asthma among adults","%","Age-adjusted prevalence","10.4",,,"9.1","11.9","117,286","89,675","37191","HLTHOUT","CASTHMA","AgeAdjPrv","Current Asthma","POINT (-78.0039504800588 35.3637958601789)"
"2022","NC","North Carolina","Warren","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","26.4",,,"22.7","30.5","18,713","15,455","37185","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support","POINT (-78.1065171313416 36.3966767382286)"
"2022","NC","North Carolina","Washington","BRFSS","Disability","Any disability among adults","%","Age-adjusted prevalence","38.3",,,"33.5","43.0","10,828","8,655","37187","DISABLT","DISABILITY","AgeAdjPrv","Any Disability","POINT (-76.5770084500192 35.8231123664106)"
"2022","NC","North Carolina","Wake","BRFSS","Health-Related Social Needs","Feeling socially isolated among adults","%","Age-adjusted prevalence","29.5",,,"25.9","33.5","1,175,021","908,531","37183","SOCLNEED","ISOLATION","AgeAdjPrv","Social Isolation","POINT (-78.6503446201168 35.7900594036584)"
"2021","NC","North Carolina","Henderson","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","29.3",,,"25.7","33.2","118,106","96,745","37089","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-82.4800088797413 35.336054724191)"
"2022","NC","North Carolina","Alexander","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Age-adjusted prevalence","7.3",,,"6.6","8.2","36,512","29,357","37003","HLTHOUT","COPD","AgeAdjPrv","COPD","POINT (-81.1770332718611 35.9204725331462)"
"2022","NC","North Carolina","Montgomery","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence","17.7",,,"15.9","19.5","25,894","20,532","37123","HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-79.9051746925854 35.3323223366211)"
"2022","NC","North Carolina","Carteret","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","78.3",,,"70.8","84.8","69,380","57,810","37031","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-76.6542732540305 34.8273639547444)"
"2022","NC","North Carolina","Union","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","11.9",,,"10.4","13.4","249,070","186,219","37179","DISABLT","MOBILITY","CrdPrv","Mobility Disability","POINT (-80.5307553094627 34.9884050314763)"
"2022","NC","North Carolina","Alleghany","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.8",,,"3.5","4.2","11,185","9,346","37005","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-81.1272787621881 36.4916227409052)"
"2022","NC","North Carolina","Stokes","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.7",,,"73.7","81.4","45,175","36,874","37169","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.2396598174591 36.4019024419799)"
"2022","NC","North Carolina","Avery","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","17.2",,,"14.1","21.1","17,571","15,070","37011","RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-81.9225713884377 36.0766997215744)"
"2022","NC","North Carolina","Bladen","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Age-adjusted prevalence","16.3",,,"13.1","19.8","29,446","23,540","37017","RISKBEH","BINGE","AgeAdjPrv","Binge Drinking","POINT (-78.5631528118713 34.6142975484762)"
"2022","NC","North Carolina","Lee","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","17.3",,,"15.3","19.4","65,476","50,217","37105","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps","POINT (-79.1714912683052 35.4750989187809)"
"2022","NC","North Carolina","Guilford","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence","33.5",,,"28.1","39.3","546,101","427,983","37081","HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-79.7889017999481 36.079488692501)"
"2022","NC","North Carolina","Yadkin","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","13.6",,,"11.9","15.3","37,463","29,910","37197","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-80.6651545675768 36.1601990907039)"
"2022","NC","North Carolina","Nash","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","81.1",,,"74.1","86.9","95,789","74,919","37127","PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-77.9860103790339 35.9677050225842)"
"2022","NC","North Carolina","Cleveland","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Age-adjusted prevalence","8.2",,,"7.3","9.2","100,670","78,292","37045","HLTHOUT","COPD","AgeAdjPrv","COPD","POINT (-81.5554731480207 35.3336676514711)"
"2022","NC","North Carolina","Avery","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","21.0",,,"18.0","24.4","17,571","15,070","37011","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support","POINT (-81.9225713884377 36.0766997215744)"
"2022","NC","North Carolina","Greene","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","15.6",,,"12.5","19.1","20,211","16,362","37079","RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-77.6758039116837 35.4849054091072)"
"2022","NC","North Carolina","Surry","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","16.9",,,"15.2","18.8","71,403","56,506","37171","DISABLT","COGNITION","CrdPrv","Cognitive Disability","POINT (-80.6880595387123 36.4143133430213)"
"2022","NC","North Carolina","Wayne","BRFSS","Disability","Any disability among adults","%","Age-adjusted prevalence","34.5",,,"30.3","39.0","117,286","89,675","37191","DISABLT","DISABILITY","AgeAdjPrv","Any Disability","POINT (-78.0039504800588 35.3637958601789)"
"2022","NC","North Carolina","Beaufort","BRFSS","Disability","Any disability among adults","%","Crude prevalence","38.4",,,"33.7","43.3","44,272","35,727","37013","DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-76.8589373781447 35.4941226525086)"
"2022","NC","North Carolina","Cabarrus","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","11.6",,,"10.3","12.9","235,797","177,234","37025","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-80.5518327021882 35.3869793087838)"
"2022","NC","North Carolina","Henderson","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","14.6",,,"13.0","16.4","118,106","96,745","37089","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-82.4800088797413 35.336054724191)"
"2021","NC","North Carolina","Caldwell","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence","83.3",,,"80.3","86.1","80,492","64,779","37027","PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-81.5466545637271 35.9530956685159)"
"2021","NC","North Carolina","Bladen","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","87.0",,,"84.9","89.1","29,446","23,540","37017","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-78.5631528118713 34.6142975484762)"
"2022","NC","North Carolina","Halifax","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","17.9",,,"16.1","20.2","47,848","37,624","37083","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress","POINT (-77.6516450517141 36.257829844498)"
"2022","NC","North Carolina","Richmond","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","26.3",,,"21.9","31.0","42,778","32,808","37153","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost","POINT (-79.7480501194479 35.0059731618643)"
"2022","NC","North Carolina","Warren","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","25.4",,,"23.0","27.9","18,713","15,455","37185","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-78.1065171313416 36.3966767382286)"
"2022","NC","North Carolina","Yancey","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","15.8",,,"12.7","19.4","18,811","15,489","37199","RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-82.30769414617 35.8991764909611)"
"2022","NC","North Carolina","Cherokee","BRFSS","Health-Related Social Needs","Feeling socially isolated among adults","%","Crude prevalence","26.6",,,"22.2","31.5","29,512","24,916","37039","SOCLNEED","ISOLATION","CrdPrv","Social Isolation","POINT (-84.0637476312268 35.1337276354312)"
"2022","NC","North Carolina","Avery","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence","17.4",,,"15.5","19.6","17,571","15,070","37011","HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-81.9225713884377 36.0766997215744)"
"2021","NC","North Carolina","Davie","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","36.5",,,"32.1","40.9","44,090","35,045","37059","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure","POINT (-80.5445531639191 35.9288732524121)"
"2022","NC","North Carolina","Person","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Age-adjusted prevalence","10.4",,,"9.1","11.8","39,386","31,351","37145","SOCLNEED","SHUTUTILITY","AgeAdjPrv","Utility Services Threat","POINT (-78.9717598158032 36.3900143908706)"
"2021","NC","North Carolina","Polk","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","84.4",,,"81.4","87.1","19,986","16,898","37149","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-82.170181353608 35.2792484455477)"
"2022","NC","North Carolina","McDowell","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","33.5",,,"26.2","41.2","44,753","36,114","37111","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-82.0487203388744 35.6823599984024)"
"2022","NC","North Carolina","Iredell","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Age-adjusted prevalence","63.5",,,"59.5","67.1","195,897","152,777","37097","PREVENT","DENTAL","AgeAdjPrv","Dental Visit","POINT (-80.8731910815794 35.8070107330188)"
"2022","NC","North Carolina","Forsyth","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","12.1",,,"10.8","13.6","389,157","302,280","37067","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-80.2562678118814 36.1306194708921)"
"2021","NC","North Carolina","Pitt","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","83.2",,,"80.5","85.7","173,542","136,973","37147","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-77.374678818702 35.5934498276118)"
"2022","NC","North Carolina","Macon","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","32.7",,,"32.2","33.3","38,065","31,219","37113","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-83.4217780844555 35.1506263752147)"
"2022","NC","North Carolina","Transylvania","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence","25.2",,,"21.5","29.4","33,355","28,332","37175","HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-82.7987373770396 35.2014202945151)"
"2021","NC","North Carolina","Lee","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","78.3",,,"74.9","81.4","65,476","50,217","37105","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-79.1714912683052 35.4750989187809)"
"2022","NC","North Carolina","Craven","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","78.1",,,"70.7","84.6","100,874","79,170","37049","PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-77.0916632156451 35.1237779325124)"
"2022","NC","North Carolina","Brunswick","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.0",,,"2.8","3.3","153,064","131,836","37019","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-78.2376597098153 34.0703788434431)"
